Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,Crash Year,Crash Month,Day of Week,Time of Day,Hour of Day,Illumination,Weather,Road Condition,Collision Type,Fatality Count,Injury Count,Arrival Time,Dispatch Time,Vehicle Count,Automobile Count,Motorcycle Count,Bus Count,Small Truck Count,Heavy Truck Count,SUV Count,Van Count,Bicycle Count,Pedestrian Count,Latitude (Decimal),Longitude (Decimal),Speeding Related,Aggressive Driving
2009079896,46,Montgomery,46220,Upper Merion Twp,2009,7,1,1416,14,Daylight,No adverse conditions,Dry,Hit fixed object,0,0,1431,1422,1,1,0,0,0,0,0,0,0,0,40.0855,-75.3986,Yes,Yes
1999083130,46,Montgomery,46220,Upper Merion Twp,1999,8,4,701,7,Daylight,No adverse conditions,Dry,Hit fixed object,0,1,9999,9999,1,1,0,0,0,0,0,0,0,0,,,No,No
2013132245,46,Montgomery,46220,Upper Merion Twp,2013,12,4,418,4,Dark street lights,No adverse conditions,Dry,Hit fixed object,0,1,455,440,1,1,0,0,0,0,0,0,0,0,40.1007,-75.4186,No,No
2009106989,46,Montgomery,46220,Upper Merion Twp,2009,10,2,958,9,Daylight,No adverse conditions,Dry,Angle,0,0,1000,957,2,2,0,0,0,0,0,0,0,0,40.0589,-75.3396,No,Yes
2006004990,46,Montgomery,46220,Upper Merion Twp,2005,11,3,1740,17,Dark no street lights,No adverse conditions,Dry,Rear-end,0,0,1756,1743,3,3,0,0,0,0,0,0,0,0,40.0921,-75.4076,No,Yes
1997113305,46,Montgomery,46220,Upper Merion Twp,1997,10,6,630,6,Dark no street lights,Rain,Wet,Angle,0,1,9999,9999,2,1,0,0,0,0,0,0,0,0,,,No,Yes
1998050533,46,Montgomery,46220,Upper Merion Twp,1998,5,6,1700,17,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,0,9999,9999,2,1,0,0,0,1,0,0,0,0,40.0738,-75.3486,No,Yes
2015128020,46,Montgomery,46220,Upper Merion Twp,2015,11,6,1716,17,Dark street lights,No adverse conditions,Dry,Rear-end,0,0,1728,1717,5,2,0,0,1,0,2,0,0,0,40.0921,-75.4078,Yes,No
2014059662,46,Montgomery,46220,Upper Merion Twp,2014,6,5,758,7,Daylight,Rain,Wet,Rear-end,0,0,824,759,2,2,0,0,0,0,0,0,0,0,40.08,-75.382,Yes,Yes
1998032820,46,Montgomery,46220,Upper Merion Twp,1998,3,1,1410,14,Daylight,Rain,Wet,Rear-end,0,2,9999,9999,2,0,0,0,0,0,0,2,0,0,40.0951,-75.3615,No,No
2001253665,46,Montgomery,46220,Upper Merion Twp,2001,6,6,1623,16,Daylight,Rain,Wet,Non collision,0,0,9999,9999,1,0,0,0,0,1,0,0,0,0,40.078,-75.3726,No,No
2012002254,46,Montgomery,46220,Upper Merion Twp,2012,1,5,1441,14,Daylight,No adverse conditions,Dry,Angle,0,1,1447,1444,2,2,0,0,0,0,0,0,0,0,40.0859,-75.4023,No,Yes
1998040972,46,Montgomery,46220,Upper Merion Twp,1998,5,6,814,8,Daylight,No adverse conditions,Wet,Angle,0,1,9999,9999,2,1,0,0,0,1,0,0,0,0,40.0859,-75.3576,No,Yes
2005120171,46,Montgomery,46220,Upper Merion Twp,2004,4,6,15,0,Dark street lights,No adverse conditions,Dry,Angle,0,0,15,15,2,0,0,0,1,0,1,0,0,0,40.0828,-75.3931,No,Yes
2015128823,46,Montgomery,46220,Upper Merion Twp,2015,11,1,514,5,Dark street lights,Rain,Wet,Hit fixed object,0,0,538,514,1,1,0,0,0,0,0,0,0,0,40.0924,-75.4081,No,No
1999030008,46,Montgomery,46220,Upper Merion Twp,1999,3,1,1823,18,Dark no street lights,Rain,Wet,Head-on,0,1,9999,9999,2,1,0,0,0,0,1,0,0,0,40.081,-75.4039,Yes,Yes
2007062681,46,Montgomery,46220,Upper Merion Twp,2007,6,7,2232,22,Dark street lights,No adverse conditions,Dry,Angle,0,0,2235,2232,2,2,0,0,0,0,0,0,0,0,40.0626,-75.336,No,Yes
2015043666,46,Montgomery,46220,Upper Merion Twp,2015,4,7,1523,15,Daylight,No adverse conditions,Dry,Angle,0,0,1524,1524,2,2,0,0,0,0,0,0,0,0,40.0851,-75.3886,No,Yes
1997093498,46,Montgomery,46220,Upper Merion Twp,1997,8,2,1138,11,Daylight,No adverse conditions,Wet,Hit fixed object,0,1,9999,9999,1,0,0,0,0,0,0,1,0,0,,,Yes,Yes
2000076559,46,Montgomery,46220,Upper Merion Twp,2000,6,2,740,7,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,0,9999,9999,2,1,0,0,0,0,0,1,0,0,40.0847,-75.3969,No,Yes
1998007628,46,Montgomery,46220,Upper Merion Twp,1998,3,7,1407,14,Daylight,Rain,Wet,Rear-end,0,2,9999,9999,3,1,0,0,0,1,0,1,0,0,40.0799,-75.3813,No,Yes
1999018552,46,Montgomery,46220,Upper Merion Twp,1999,3,2,1453,14,Daylight,No adverse conditions,Dry,Angle,0,0,9999,9999,3,2,0,0,0,0,1,0,0,0,,,No,Yes
2003085029,46,Montgomery,46220,Upper Merion Twp,2003,2,6,1503,15,Daylight,No adverse conditions,Dry,Non collision,0,0,1510,1503,1,0,0,0,0,1,0,0,0,0,40.0912,-75.4112,Yes,Yes
2006127941,46,Montgomery,46220,Upper Merion Twp,2006,11,4,1525,15,Daylight,No adverse conditions,Dry,Rear-end,0,0,1547,1526,2,1,0,0,0,0,1,0,0,0,40.0726,-75.3467,No,No
2005066270,46,Montgomery,46220,Upper Merion Twp,2004,6,1,955,9,Daylight,No adverse conditions,Dry,Hit fixed object,0,1,1000,955,1,1,0,0,0,0,0,0,0,0,40.0905,-75.3781,Yes,Yes
2004208363,46,Montgomery,46220,Upper Merion Twp,2004,7,7,318,3,Dark no street lights,Rain,Wet,Hit fixed object,0,1,9999,9999,1,0,0,0,0,0,1,0,0,0,40.0663,-75.3955,No,No
2005197973,46,Montgomery,46220,Upper Merion Twp,2005,8,3,155,1,Dark no street lights,Rain,Wet,Hit fixed object,0,1,221,159,1,1,0,0,0,0,0,0,0,0,,,Yes,Yes
1997015477,46,Montgomery,46220,Upper Merion Twp,1997,1,4,711,7,Daylight,No adverse conditions,Dry,Rear-end,0,0,9999,9999,3,3,0,0,0,0,0,0,0,0,40.082,-75.3904,No,Yes
1997143504,46,Montgomery,46220,Upper Merion Twp,1997,12,5,1820,18,Dark no street lights,No adverse conditions,Dry,Hit pedestrian,0,1,9999,9999,1,1,0,0,0,0,0,0,0,1,40.0792,-75.3678,No,No
2002051880,46,Montgomery,46220,Upper Merion Twp,2002,1,1,2015,20,Dark no street lights,Sleet(hail),Ice Patches,Hit fixed object,0,1,2048,2020,1,1,0,0,0,0,0,0,0,0,40.0782,-75.3738,Yes,Yes
2010002669,46,Montgomery,46220,Upper Merion Twp,2009,12,4,1511,15,Daylight,No adverse conditions,Dry,Hit fixed object,0,1,1519,1512,2,1,0,0,0,0,1,0,0,0,40.1115,-75.4203,No,Yes
2015093238,46,Montgomery,46220,Upper Merion Twp,2015,9,6,235,2,Dark street lights,Rain,Wet,Hit fixed object,0,1,239,235,1,1,0,0,0,0,0,0,0,0,40.1017,-75.3697,Yes,Yes
2001281065,46,Montgomery,46220,Upper Merion Twp,2001,11,5,1441,14,Daylight,Rain,Wet,Angle,0,1,9999,9999,2,0,0,0,1,1,0,0,0,0,40.0664,-75.396,Yes,Yes
1999083133,46,Montgomery,46220,Upper Merion Twp,1999,8,5,1805,18,Daylight,No adverse conditions,Dry,Head-on,0,4,9999,9999,2,2,0,0,0,0,0,0,0,0,40.0767,-75.3347,Yes,Yes
2001260006,46,Montgomery,46220,Upper Merion Twp,2001,7,3,934,9,Daylight,No adverse conditions,Dry,Angle,0,0,9999,9999,2,1,0,0,0,0,0,1,0,0,40.0658,-75.3427,No,Yes
1997064151,46,Montgomery,46220,Upper Merion Twp,1997,6,7,1409,14,Daylight,No adverse conditions,Dry,Angle,0,3,9999,9999,2,2,0,0,0,0,0,0,0,0,40.1031,-75.4123,No,Yes
2000079339,46,Montgomery,46220,Upper Merion Twp,2000,7,2,1258,12,Daylight,No adverse conditions,Dry,Angle,0,2,9999,9999,2,2,0,0,0,0,0,0,0,0,40.0948,-75.363,No,Yes
1997054665,46,Montgomery,46220,Upper Merion Twp,1997,5,4,1326,13,Daylight,No adverse conditions,Dry,Angle,0,0,9999,9999,2,2,0,0,0,0,0,0,0,0,,,No,Yes
2001264440,46,Montgomery,46220,Upper Merion Twp,2001,7,7,2054,20,Dark street lights,No adverse conditions,Dry,Angle,0,3,9999,9999,2,2,0,0,0,0,0,0,0,0,40.0913,-75.3733,No,Yes
2010094924,46,Montgomery,46220,Upper Merion Twp,2010,10,2,836,8,Daylight,No adverse conditions,Dry,Angle,0,0,838,837,2,1,0,0,0,0,1,0,0,0,40.0986,-75.3546,No,Yes
1997039388,46,Montgomery,46220,Upper Merion Twp,1997,4,7,1903,19,Dark street lights,No adverse conditions,Dry,Rear-end,0,1,9999,9999,2,2,0,0,0,0,0,0,0,0,40.0917,-75.4094,No,No
2006078548,46,Montgomery,46220,Upper Merion Twp,2006,6,5,1614,16,Daylight,No adverse conditions,Dry,Rear-end,0,1,1618,1616,3,1,0,0,0,2,0,0,0,0,,,No,Yes
2013109906,46,Montgomery,46220,Upper Merion Twp,2013,11,6,1210,12,Daylight,No adverse conditions,Wet,Hit fixed object,0,1,1212,1210,1,0,0,0,1,0,0,0,0,0,40.0814,-75.3566,Yes,Yes
2004032499,46,Montgomery,46220,Upper Merion Twp,2003,10,2,1002,10,Daylight,No adverse conditions,Dry,Hit fixed object,0,0,1026,1002,1,1,0,0,0,0,0,0,0,0,40.091,-75.3479,No,No
2013015644,46,Montgomery,46220,Upper Merion Twp,2013,1,4,249,2,Dark no street lights,Fog,Dry,Hit fixed object,0,0,252,251,1,1,0,0,0,0,0,0,0,0,40.105,-75.4199,Yes,Yes
2002208323,46,Montgomery,46220,Upper Merion Twp,2002,2,5,905,9,Daylight,No adverse conditions,Dry,Angle,0,0,9999,9999,2,1,0,0,0,1,0,0,0,0,40.0798,-75.4012,No,Yes
2007076075,46,Montgomery,46220,Upper Merion Twp,2007,6,2,658,6,Daylight,No adverse conditions,Dry,Rear-end,0,0,711,659,3,1,0,0,1,0,1,0,0,0,40.0905,-75.3783,Yes,Yes
2013125146,46,Montgomery,46220,Upper Merion Twp,2013,12,3,848,8,Daylight,Snow,Snow covered,Angle,0,0,850,850,3,2,0,0,0,0,0,1,0,0,40.0951,-75.4109,Yes,Yes
2004001091,46,Montgomery,46220,Upper Merion Twp,2003,6,2,2006,20,Daylight,No adverse conditions,Dry,Hit fixed object,0,1,2019,2009,1,0,0,0,0,1,0,0,0,0,40.0924,-75.3873,No,No
2013134198,46,Montgomery,46220,Upper Merion Twp,2013,12,3,1521,15,Daylight,Snow,Wet,Hit fixed object,0,1,1604,1526,1,0,0,0,0,0,1,0,0,0,40.0827,-75.393,Yes,Yes
2010070367,46,Montgomery,46220,Upper Merion Twp,2010,7,5,14,0,Dark street lights,No adverse conditions,Dry,Sideswipe (same dir.),0,0,22,17,2,2,0,0,0,0,0,0,0,0,40.0678,-75.3398,No,Yes
2004056688,46,Montgomery,46220,Upper Merion Twp,2004,3,6,1709,17,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,1,1723,1709,2,1,0,0,0,1,0,0,0,0,,,No,No
2008083312,46,Montgomery,46220,Upper Merion Twp,2008,6,5,1800,18,Daylight,No adverse conditions,Dry,Rear-end,0,1,1802,1800,2,2,0,0,0,0,0,0,0,0,40.0967,-75.3657,No,No
1999033213,46,Montgomery,46220,Upper Merion Twp,1999,2,6,2154,21,Dark no street lights,No adverse conditions,Dry,Rear-end,0,1,9999,9999,2,2,0,0,0,0,0,0,0,0,40.08,-75.3818,No,Yes
2015135509,46,Montgomery,46220,Upper Merion Twp,2015,12,1,16,0,Dark no street lights,Rain,Wet,Hit fixed object,0,0,17,16,1,0,0,0,0,0,1,0,0,0,40.106,-75.4073,Yes,Yes
2011061002,46,Montgomery,46220,Upper Merion Twp,2011,5,1,1642,16,Daylight,No adverse conditions,Dry,Hit fixed object,0,0,1648,1644,1,1,0,0,0,0,0,0,0,0,40.0982,-75.339,Yes,Yes
2007090941,46,Montgomery,46220,Upper Merion Twp,2007,7,5,1859,18,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,0,1901,1900,2,2,0,0,0,0,0,0,0,0,40.082,-75.3906,No,Yes
2009131696,46,Montgomery,46220,Upper Merion Twp,2009,12,5,2252,22,Dark no street lights,No adverse conditions,Dry,Other or Unknown,0,0,2301,2253,1,1,0,0,0,0,0,0,0,0,40.1024,-75.4192,No,No
2010002523,46,Montgomery,46220,Upper Merion Twp,2009,12,1,1816,18,Dark street lights,No adverse conditions,Wet,Sideswipe (same dir.),0,0,1818,1817,2,0,0,0,1,0,1,0,0,0,40.0807,-75.3854,Yes,Yes
2011041325,46,Montgomery,46220,Upper Merion Twp,2011,4,6,2228,22,Dark street lights,No adverse conditions,Dry,Hit fixed object,0,0,2234,2232,1,0,0,0,0,0,1,0,0,0,40.0733,-75.345,No,No
2008084557,46,Montgomery,46220,Upper Merion Twp,2008,7,7,2120,21,Dark street lights,No adverse conditions,Dry,Angle,0,0,2122,2120,2,1,0,0,0,0,1,0,0,0,40.0992,-75.3519,No,No
1998073722,46,Montgomery,46220,Upper Merion Twp,1998,7,6,2045,20,Dark street lights,No adverse conditions,Dry,Hit fixed object,0,0,9999,9999,1,1,0,0,0,0,0,0,0,0,40.0765,-75.3351,No,No
2012019045,46,Montgomery,46220,Upper Merion Twp,2012,2,7,926,9,Daylight,No adverse conditions,Dry,Angle,0,1,926,926,2,2,0,0,0,0,0,0,0,0,40.0842,-75.3278,No,Yes
2002208325,46,Montgomery,46220,Upper Merion Twp,2002,2,2,1635,16,Daylight,No adverse conditions,Dry,Rear-end,0,1,9999,9999,3,1,0,0,0,0,1,0,0,0,40.0766,-75.3534,Yes,Yes
1998065776,46,Montgomery,46220,Upper Merion Twp,1998,6,3,1529,15,Daylight,No adverse conditions,Dry,Angle,0,1,9999,9999,2,1,0,0,0,0,1,0,0,0,40.083,-75.3287,No,Yes
2003220945,46,Montgomery,46220,Upper Merion Twp,2003,4,1,137,1,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,0,9999,9999,1,1,0,0,0,0,0,0,0,0,40.0686,-75.3406,No,Yes
2005012490,46,Montgomery,46220,Upper Merion Twp,2004,5,4,1810,18,Daylight,No adverse conditions,Wet,Rear-end,0,0,1820,1811,4,2,0,0,0,0,2,0,0,0,40.0945,-75.3447,Yes,Yes
2013079202,46,Montgomery,46220,Upper Merion Twp,2013,8,2,845,8,Daylight,No adverse conditions,Dry,Hit fixed object,0,0,857,849,1,0,0,0,0,1,0,0,0,0,40.0933,-75.4021,No,No
2006102442,46,Montgomery,46220,Upper Merion Twp,2006,9,6,1210,12,Daylight,Rain,Wet,Hit fixed object,0,1,1213,1210,1,1,0,0,0,0,0,0,0,0,40.086,-75.3397,Yes,Yes
2007030137,46,Montgomery,46220,Upper Merion Twp,2007,2,6,1427,14,Daylight,No adverse conditions,Dry,Rear-end,0,0,1504,1427,2,0,0,0,0,0,1,1,0,0,40.0796,-75.3799,No,Yes
1997009887,46,Montgomery,46220,Upper Merion Twp,1997,1,3,1340,13,Daylight,No adverse conditions,Dry,Rear-end,0,1,9999,9999,2,1,0,0,0,0,1,0,0,0,40.0854,-75.3964,No,No
1997012470,46,Montgomery,46220,Upper Merion Twp,1997,1,1,1313,13,Daylight,No adverse conditions,Dry,Hit fixed object,0,1,9999,9999,1,1,0,0,0,0,0,0,0,0,40.1006,-75.4183,No,Yes
1998055703,46,Montgomery,46220,Upper Merion Twp,1998,3,5,1429,14,Daylight,No adverse conditions,Wet,Rear-end,0,1,9999,9999,2,1,0,0,0,0,0,1,0,0,,,No,No
2010031757,46,Montgomery,46220,Upper Merion Twp,2010,3,4,1643,16,Daylight,No adverse conditions,Dry,Rear-end,0,0,1703,1645,2,1,0,0,0,0,1,0,0,0,40.101,-75.4188,Yes,Yes
2005007168,46,Montgomery,46220,Upper Merion Twp,2004,5,7,1122,11,Daylight,No adverse conditions,Dry,Rear-end,0,3,1136,1127,2,2,0,0,0,0,0,0,0,0,40.0792,-75.3786,No,No
2014070333,46,Montgomery,46220,Upper Merion Twp,2014,7,3,1657,16,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,1,1703,1658,2,0,0,0,0,1,1,0,0,0,40.0813,-75.3873,No,Yes
2002223374,46,Montgomery,46220,Upper Merion Twp,2002,6,4,1050,10,Daylight,No adverse conditions,Wet,Rear-end,0,1,9999,9999,2,1,0,0,0,1,0,0,0,0,40.0733,-75.345,Yes,Yes
2003216900,46,Montgomery,46220,Upper Merion Twp,2003,2,6,116,1,Dark no street lights,Snow,Snow covered,Angle,0,1,9999,9999,2,1,0,0,0,0,0,1,0,0,40.0758,-75.3529,Yes,Yes
2006063506,46,Montgomery,46220,Upper Merion Twp,2006,5,6,1649,16,Daylight,No adverse conditions,Dry,Rear-end,0,1,1652,1549,2,2,0,0,0,0,0,0,0,0,40.0937,-75.3984,No,Yes
2011044755,46,Montgomery,46220,Upper Merion Twp,2011,4,5,749,7,Daylight,No adverse conditions,Dry,Angle,0,0,751,749,2,0,0,0,0,0,1,1,0,0,40.0549,-75.3448,No,Yes
2007025744,46,Montgomery,46220,Upper Merion Twp,2007,2,3,1906,19,Dark street lights,No adverse conditions,Dry,Angle,0,0,1906,1906,2,2,0,0,0,0,0,0,0,0,40.0951,-75.4153,No,Yes
2012083522,46,Montgomery,46220,Upper Merion Twp,2012,8,5,1600,16,Daylight,No adverse conditions,Dry,Rear-end,0,1,1646,1607,3,2,0,0,0,0,1,0,0,0,40.0842,-75.3962,No,Yes
2001259069,46,Montgomery,46220,Upper Merion Twp,2001,6,4,2100,21,Dark no street lights,No adverse conditions,Dry,Rear-end,0,1,9999,9999,2,2,0,0,0,0,0,0,0,0,40.0936,-75.4003,Yes,Yes
2011055456,46,Montgomery,46220,Upper Merion Twp,2011,5,1,1640,16,Daylight,No adverse conditions,Dry,Rear-end,0,0,1653,1643,3,2,0,0,0,0,1,0,0,0,40.1035,-75.4198,Yes,Yes
2007036710,46,Montgomery,46220,Upper Merion Twp,2007,3,5,39,0,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,0,48,40,1,1,0,0,0,0,0,0,0,0,40.0726,-75.3465,Yes,Yes
2012110227,46,Montgomery,46220,Upper Merion Twp,2012,11,6,1456,14,Daylight,No adverse conditions,Dry,Angle,0,0,1514,1457,2,1,0,0,1,0,0,0,0,0,40.0941,-75.3623,No,Yes
2008112139,46,Montgomery,46220,Upper Merion Twp,2008,10,6,641,6,Dawn,No adverse conditions,Dry,Other or Unknown,0,0,700,641,1,0,0,0,1,0,0,0,0,0,40.0657,-75.3325,No,No
1998119669,46,Montgomery,46220,Upper Merion Twp,1998,10,3,710,7,Daylight,No adverse conditions,Dry,Rear-end,0,0,9999,9999,2,1,0,0,0,0,1,0,0,0,40.0933,-75.4021,No,Yes
1998061101,46,Montgomery,46220,Upper Merion Twp,1998,5,4,1855,18,Daylight,No adverse conditions,Dry,Angle,0,0,9999,9999,2,2,0,0,0,0,0,0,0,0,40.0706,-75.3941,No,Yes
2007037127,46,Montgomery,46220,Upper Merion Twp,2007,2,1,1011,10,Daylight,No adverse conditions,Dry,Rear-end,0,0,1017,1013,3,1,0,0,1,1,0,0,0,0,40.0926,-75.4058,No,No
1999093083,46,Montgomery,46220,Upper Merion Twp,1999,8,3,140,1,Dark street lights,No adverse conditions,Dry,Hit fixed object,0,0,9999,9999,1,1,0,0,0,0,0,0,0,0,40.0843,-75.3915,No,No
2003200978,46,Montgomery,46220,Upper Merion Twp,2003,3,1,849,8,Daylight,No adverse conditions,Dry,Hit fixed object,0,2,9999,9999,1,1,0,0,0,0,0,0,0,0,40.0687,-75.3346,No,No
2002050295,46,Montgomery,46220,Upper Merion Twp,2002,4,4,2022,20,Dark no street lights,No adverse conditions,Dry,Hit pedestrian,1,1,2022,9999,1,1,0,0,0,0,0,0,0,1,40.0907,-75.375,No,No
1998039807,46,Montgomery,46220,Upper Merion Twp,1998,5,7,1930,19,Daylight,Rain,Wet,Hit fixed object,0,1,9999,9999,1,1,0,0,0,0,0,0,0,0,,,Yes,Yes
2003220609,46,Montgomery,46220,Upper Merion Twp,2003,6,7,637,6,Dawn,No adverse conditions,Dry,Hit fixed object,0,2,9999,9999,1,1,0,0,0,0,0,0,0,0,40.0814,-75.3761,Yes,Yes
1997401023,46,Montgomery,46220,Upper Merion Twp,1997,10,6,300,3,Dark no street lights,No adverse conditions,Dry,Hit fixed object,1,0,9999,9999,1,1,0,0,0,0,0,0,0,0,,,No,No
1999116660,46,Montgomery,46220,Upper Merion Twp,1999,9,3,1334,13,Daylight,No adverse conditions,Dry,Hit fixed object,0,1,9999,9999,1,0,0,0,0,1,0,0,0,0,40.08,-75.3817,No,No
1999126059,46,Montgomery,46220,Upper Merion Twp,1999,10,2,945,9,Daylight,No adverse conditions,Dry,Rear-end,0,0,9999,9999,2,2,0,0,0,0,0,0,0,0,40.0815,-75.3882,No,Yes
2014111637,46,Montgomery,46220,Upper Merion Twp,2014,11,1,1544,15,Daylight,No adverse conditions,Dry,Hit fixed object,0,0,1649,1613,1,1,0,0,0,0,0,0,0,0,40.081,-75.3864,No,Yes
2012025672,46,Montgomery,46220,Upper Merion Twp,2012,2,2,1915,19,Dark no street lights,No adverse conditions,Dry,Sideswipe (same dir.),0,1,1926,1916,3,3,0,0,0,0,0,0,0,0,40.1075,-75.42,No,Yes
1997028420,46,Montgomery,46220,Upper Merion Twp,1997,3,1,453,4,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,1,9999,9999,1,1,0,0,0,0,0,0,0,0,40.1055,-75.4083,No,No
2006036934,46,Montgomery,46220,Upper Merion Twp,2006,2,1,1613,16,Daylight,No adverse conditions,Slush,Hit fixed object,0,0,1656,1619,1,0,0,0,0,0,1,0,0,0,40.0762,-75.3637,Yes,Yes
2005088403,46,Montgomery,46220,Upper Merion Twp,2005,1,4,1258,12,Daylight,Snow,Ice,Hit fixed object,0,1,1308,1258,1,1,0,0,0,0,0,0,0,0,,,No,No
2001010958,46,Montgomery,46220,Upper Merion Twp,2001,8,2,20,0,Dark street lights,No adverse conditions,Dry,Sideswipe (same dir.),0,1,38,32,2,0,1,0,0,1,0,0,0,0,40.0912,-75.4112,No,Yes
2015034290,46,Montgomery,46220,Upper Merion Twp,2015,2,4,1105,11,Daylight,No adverse conditions,Dry,Rear-end,0,4,1108,1107,4,2,0,0,0,2,0,0,0,0,40.0917,-75.4094,No,Yes
2000035707,46,Montgomery,46220,Upper Merion Twp,2000,3,4,2025,20,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,0,9999,9999,1,1,0,0,0,0,0,0,0,0,40.0796,-75.3804,Yes,Yes
1997081567,46,Montgomery,46220,Upper Merion Twp,1997,8,6,1200,12,Daylight,No adverse conditions,Dry,Angle,0,1,9999,9999,1,0,0,0,1,0,0,0,1,0,40.1038,-75.3963,No,No
2013114968,46,Montgomery,46220,Upper Merion Twp,2013,11,1,254,2,Dark street lights,No adverse conditions,Dry,Head-on,0,2,305,255,2,2,0,0,0,0,0,0,0,0,40.065,-75.3308,No,No
2011095054,46,Montgomery,46220,Upper Merion Twp,2011,9,6,1819,18,Dusk,No adverse conditions,Dry,Rear-end,0,1,1839,1822,2,1,0,0,1,0,0,0,0,0,40.0805,-75.3839,No,No
2014016466,46,Montgomery,46220,Upper Merion Twp,2014,1,5,1152,11,Daylight,No adverse conditions,Snow covered,Hit fixed object,0,0,1202,1157,1,1,0,0,0,0,0,0,0,0,40.0815,-75.3898,Yes,Yes
2000098295,46,Montgomery,46220,Upper Merion Twp,2000,9,3,1604,16,Daylight,Rain,Wet,Hit fixed object,0,0,9999,9999,1,0,0,0,0,0,1,0,0,0,40.0811,-75.4041,No,No
1999075592,46,Montgomery,46220,Upper Merion Twp,1999,6,4,2220,22,Dark no street lights,Rain,Wet,Hit fixed object,0,0,9999,9999,1,0,0,0,0,1,0,0,0,0,40.0647,-75.3306,Yes,Yes
2012072595,46,Montgomery,46220,Upper Merion Twp,2012,7,1,1937,19,Daylight,No adverse conditions,Dry,Angle,0,0,1940,1938,2,1,0,0,0,0,1,0,0,0,40.0874,-75.384,No,Yes
2005402464,46,Montgomery,46220,Upper Merion Twp,2005,10,4,1949,19,Dark no street lights,No adverse conditions,Dry,Angle,0,0,1958,1949,2,2,0,0,0,0,0,0,0,0,40.0895,-75.3468,No,Yes
2005065772,46,Montgomery,46220,Upper Merion Twp,2005,1,6,1603,16,Daylight,No adverse conditions,Dry,Angle,0,1,1610,1605,2,1,0,0,1,0,0,0,0,0,40.0869,-75.3266,No,Yes
2011039082,46,Montgomery,46220,Upper Merion Twp,2011,4,4,1901,19,Daylight,No adverse conditions,Dry,Rear-end,0,1,1912,1903,2,1,0,0,0,0,1,0,0,0,40.0739,-75.3492,Yes,Yes
1999064274,46,Montgomery,46220,Upper Merion Twp,1999,4,5,2026,20,Dark street lights,No adverse conditions,Wet,Hit fixed object,0,0,9999,9999,1,1,0,0,0,0,0,0,0,0,40.0921,-75.4076,Yes,Yes
2015110696,46,Montgomery,46220,Upper Merion Twp,2015,10,3,919,9,Daylight,No adverse conditions,Dry,Rear-end,0,2,923,919,2,0,0,0,1,0,1,0,0,0,40.1026,-75.4142,Yes,Yes
2007047265,46,Montgomery,46220,Upper Merion Twp,2007,4,1,29,0,Dark unknown roadway lighting,No adverse conditions,Dry,Angle,0,2,31,29,2,2,0,0,0,0,0,0,0,0,40.0949,-75.4171,No,Yes
2013076153,46,Montgomery,46220,Upper Merion Twp,2013,7,2,726,7,Daylight,No adverse conditions,Dry,Angle,0,4,732,727,2,2,0,0,0,0,0,0,0,0,40.0853,-75.3889,No,Yes
2014111281,46,Montgomery,46220,Upper Merion Twp,2014,11,6,1641,16,Daylight,No adverse conditions,Dry,Angle,0,2,1647,1641,2,1,0,0,0,0,1,0,0,0,40.0921,-75.4076,Yes,Yes
2012027233,46,Montgomery,46220,Upper Merion Twp,2012,3,7,1626,16,Daylight,No adverse conditions,Dry,Rear-end,0,0,1631,1628,4,4,0,0,0,0,0,0,0,0,40.076,-75.3615,No,No
2011065834,46,Montgomery,46220,Upper Merion Twp,2011,6,3,1436,14,Daylight,No adverse conditions,Dry,Hit fixed object,0,0,1452,1439,1,1,0,0,0,0,0,0,0,0,40.0849,-75.3976,No,No
1997094138,46,Montgomery,46220,Upper Merion Twp,1997,9,7,1340,13,Daylight,No adverse conditions,Dry,Hit pedestrian,0,1,9999,9999,1,1,0,0,0,0,0,0,0,1,40.0746,-75.351,No,No
2005129799,46,Montgomery,46220,Upper Merion Twp,2005,4,7,2108,21,Dark no street lights,Rain and fog,Wet,Rear-end,0,7,2110,2109,2,1,0,1,0,0,0,0,0,0,40.0897,-75.3745,No,No
1999106370,46,Montgomery,46220,Upper Merion Twp,1999,8,3,1515,15,Daylight,No adverse conditions,Dry,Rear-end,0,0,9999,9999,2,1,0,0,1,0,0,0,0,0,40.0856,-75.3986,No,Yes
2014046080,46,Montgomery,46220,Upper Merion Twp,2014,5,1,1823,18,Daylight,No adverse conditions,Dry,Rear-end,0,0,1829,1823,2,1,0,0,0,0,1,0,0,0,40.0676,-75.3427,No,Yes
1997009883,46,Montgomery,46220,Upper Merion Twp,1997,1,7,1400,14,Daylight,No adverse conditions,Wet,Rear-end,0,2,9999,9999,4,3,0,0,1,0,0,0,0,0,40.0924,-75.3705,Yes,Yes
